V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
172	-0.632179166666667	-0.252002631578947	-0.679736	0.0696	-0.235492307692308	-0.2523	-0.637307692307692	-1.03922142857143	-0.5712	-1.17328333333333
173	-0.491441666666667	-0.313878947368421	-0.620436	-0.41945	-0.181538461538462	-0.265427272727273	-0.871607692307692	-1.21392142857143	-0.5785	-1.01838333333333
174	-0.570083333333333	-0.3095	-0.586624	-0.708875	-0.302676923076923	-0.238709090909091	-0.767069230769231	-0.857728571428572	-0.597725	-1.17328333333333
175	-0.777558333333333	-0.346855263157895	-0.495624	-0.35735	-0.2911	-0.375872727272727	-0.646992307692308	-1.03574285714286	-0.5749375	-1.12533333333333
176	-0.755625	-0.179521052631579	-0.656508	-0.495675	-0.252	-0.4024	-0.722376923076923	-0.958571428571429	-0.5785	-1.01838333333333
177	-0.5302125	-0.2918	-0.688312	-0.284725	-0.2785	-0.296572727272727	-0.852584615384615	-0.906814285714286	-0.5581875	-1.12123333333333
178	-0.742508333333333	-0.473844736842105	-0.625408	-0.733375	-0.277961538461538	-0.212418181818182	-0.738223076923077	-1.04426428571429	-0.5581875	-1.02248333333333
179	-0.4658125	-0.341594736842105	-0.656044	0.140975	-0.207461538461538	-0.389945454545455	-1.01484615384615	-0.906814285714286	-0.5508875	-1.02248333333333
180	-0.663466666666667	-0.407605263157895	-0.748636	-0.188525	-0.284769230769231	-0.378927272727273	-0.5586	-1.13423571428571	-0.5712	-1.02248333333333
181	-0.596916666666667	-0.159318421052632	-0.456356	-0.735875	-0.0328153846153846	-0.341609090909091	-0.990684615384615	-1.0335	-0.5581875	-1.62463333333333
182	-0.424841666666667	-0.293210526315789	-0.846864	0.13775	-0.296061538461538	-0.272427272727273	-0.581492307692308	-1.36270714285714	-0.5749375	-1.07043333333333
183	-0.403408333333333	-0.597684210526316	-0.729996	-0.070125	-0.132546153846154	-0.3265	-0.598753846153846	-0.927892857142857	-0.5749375	-1.12533333333333
184	-0.487233333333333	-0.187028947368421	-0.359676	-0.35775	0.103115384615385	-0.218109090909091	-0.621084615384615	-1.28713571428571	-0.605025	-1.02248333333333
185	-0.561170833333333	-0.571276315789474	-0.493552	-0.128275	-0.246561538461538	-0.226609090909091	-0.624476923076923	-1.11992142857143	-0.5581875	-1.52178333333333
186	-0.482404166666667	-0.110410526315789	-0.779292	-0.422675	-0.0297384615384615	-0.244972727272727	-0.751153846153846	-0.958535714285714	-0.597725	-1.02248333333333
187	-0.480620833333333	-0.197444736842105	-0.706936	0.26845	-0.279946153846154	-0.408581818181818	-0.670869230769231	-1.11242142857143	-0.5581875	-1.02248333333333
188	-0.606141666666667	-0.570807894736842	-0.474316	0.084875	-0.208423076923077	-0.189045454545455	-0.549492307692308	-1.02971428571429	-0.5712	-1.17328333333333
189	-0.622095833333333	-0.368044736842105	-0.523476	-0.008275	-0.0890615384615385	-0.324327272727273	-0.903453846153846	-1.10613571428571	-0.5749375	-1.02248333333333
190	-0.5519375	-0.366942105263158	-0.365452	-0.070125	-0.245369230769231	-0.335036363636364	-0.601253846153846	-0.972814285714286	-0.5508875	-1.52178333333333
191	-0.40495	-0.318007894736842	-0.526216	-0.051775	-0.363253846153846	-0.191227272727273	-0.741407692307692	-0.956957142857143	-0.597725	-1.07043333333333
192	-0.487225	-0.210468421052632	-0.596712	-0.478475	-0.0913692307692308	-0.300154545454545	-0.724138461538462	-0.994657142857143	-0.5749375	-1.01838333333333
193	-0.583525	-0.368331578947368	-0.465192	-0.093325	-0.0776153846153846	-0.298127272727273	-0.645846153846154	-0.959807142857143	-0.597725	-1.17328333333333
194	-0.4735	-0.422397368421053	-0.422004	-0.35735	-0.104507692307692	-0.335136363636364	-0.905361538461538	-1.21392142857143	-0.597725	-1.12123333333333
195	-0.6162	-0.152326315789474	-0.676732	-0.754475	-0.167607692307692	-0.265854545454545	-0.836346153846154	-1.13852142857143	-0.5785	-1.12533333333333
196	-0.7347875	-0.360247368421053	-0.817136	-0.188525	-0.170669230769231	-0.222372727272727	-0.558092307692308	-0.695014285714286	-0.5822375	-1.02248333333333
197	-0.496883333333333	-0.294586842105263	-0.62932	-0.246275	-0.117284615384615	-0.328590909090909	-0.784938461538462	-0.8727	-0.5785	-1.02248333333333
198	-0.544016666666667	-0.273168421052632	-0.7739	-0.008275	-0.130376923076923	-0.1978	-0.588730769230769	-0.642378571428571	-0.605025	-1.12123333333333
199	-0.594608333333333	-0.307142105263158	-0.821636	-0.501575	-0.219146153846154	-0.441545454545455	-0.745846153846154	-0.969007142857143	-0.5581875	-1.52178333333333
200	-0.728008333333333	-0.137665789473684	-0.591764	0.0881	-0.324276923076923	-0.196736363636364	-0.623961538461538	-0.984707142857143	-0.5749375	-1.62463333333333
201	-0.536316666666667	-0.299557894736842	-0.55666	-0.8218	-0.187138461538462	-0.451309090909091	-0.534823076923077	-1.02902142857143	-0.5581875	-1.12533333333333
202	-0.399708333333333	-0.252257894736842	-0.583152	-0.07945	-0.173615384615385	-0.297445454545455	-0.940023076923077	-1.05371428571429	-0.5712	-1.17328333333333
203	-0.420495833333333	-0.321834210526316	-0.544764	-0.2972	-0.274746153846154	-0.2408	-0.891130769230769	-0.976785714285714	-0.5785	-1.12123333333333
204	-0.602441666666667	-0.288734210526316	-0.43894	-0.22195	-0.219492307692308	-0.450072727272727	-0.622407692307692	-1.13357142857143	-0.5508875	-1.12123333333333
205	-0.550133333333333	-0.405392105263158	-0.440684	0.0757	-0.296407692307692	-0.334281818181818	-0.6217	-0.813921428571429	-0.5822375	-1.12123333333333
206	-0.6135375	-0.2852	-0.87518	-0.216725	-0.202784615384615	-0.288690909090909	-0.5327	-1.06677142857143	-0.597725	-1.01838333333333
207	-0.772004166666667	-0.201639473684211	-0.763084	-0.308525	-0.368761538461538	-0.2408	-0.706446153846154	-0.936492857142857	-0.5785	-1.02248333333333
208	-0.471779166666667	-0.338936842105263	-0.686076	-0.72275	-0.183330769230769	-0.196736363636364	-0.514476923076923	-0.834771428571429	-0.5581875	-1.07043333333333
209	-0.661208333333333	-0.250413157894737	-0.373244	-0.093325	-0.300930769230769	-0.2994	-0.832769230769231	-1.0538	-0.597725	-1.12533333333333
210	-0.570204166666667	-0.281684210526316	-0.5569	-0.2972	-0.219938461538462	-0.180518181818182	-0.586784615384615	-0.971664285714286	-0.597725	-1.02248333333333
211	-0.564529166666667	-0.454455263157895	-0.589316	-1.0541	-0.201192307692308	-0.240527272727273	-0.845992307692308	-1.31651428571429	-0.5822375	-1.52178333333333
212	-0.707233333333333	-0.321313157894737	-0.818732	-0.707025	-0.225953846153846	-0.256672727272727	-0.539523076923077	-1.22884285714286	-0.597725	-1.02248333333333
213	-0.8008875	-0.221713157894737	-0.62678	-0.375675	-0.147446153846154	-0.292309090909091	-0.642376923076923	-1.09420714285714	-0.5508875	-1.07043333333333
214	-0.715908333333333	-0.160810526315789	-0.678796	0.01555	-0.136053846153846	-0.271672727272727	-0.442515384615385	-0.719585714285714	-0.5749375	-1.17328333333333
215	-0.695929166666667	-0.465223684210526	-0.443848	-1.050875	-0.294038461538462	-0.249372727272727	-0.496415384615385	-0.83785	-0.5822375	-1.02248333333333
216	-0.680283333333333	-0.167631578947368	-0.779436	-0.54855	-0.203184615384615	-0.294990909090909	-0.532461538461538	-0.917728571428571	-0.5712	-1.12533333333333
217	-0.370070833333333	-0.299097368421053	-0.600592	-0.5068	-0.342084615384615	-0.444372727272727	-0.600892307692308	-0.9137	-0.5712	-1.01838333333333
218	-0.6054	-0.421805263157895	-0.622236	-0.352125	-0.136715384615385	-0.306727272727273	-0.670515384615385	-1.00098571428571	-0.5785	-1.17328333333333
219	-0.6376375	-0.211221052631579	-0.528004	-0.23185	-0.145853846153846	-0.370172727272727	-0.748246153846154	-0.936492857142857	-0.5508875	-1.52178333333333
220	-0.548795833333333	-0.323665789473684	-0.703864	-1.108775	-0.431869230769231	-0.365918181818182	-0.765146153846154	-1.22712857142857	-0.5581875	-1.62463333333333
221	-0.677854166666667	-0.334494736842105	-0.72102	-0.480475	-0.0371615384615385	-0.308463636363636	-0.729815384615385	-0.98675	-0.5581875	-1.17328333333333
222	-0.544995833333333	-0.208776315789474	-0.549576	-0.777625	-0.122653846153846	-0.303145454545455	-0.466846153846154	-0.913785714285714	-0.5785	-1.52178333333333
223	-0.562770833333333	-0.254155263157895	-0.643744	-0.188525	-0.0312461538461538	-0.190163636363636	-0.875769230769231	-1.35320714285714	-0.5822375	-1.17328333333333
224	-0.388641666666667	-0.258213157894737	-0.46206	-0.47735	-0.1199	-0.300154545454545	-0.601223076923077	-1.19109285714286	-0.5785	-1.17328333333333
225	-0.626891666666667	-0.197618421052632	-0.469492	-0.0262	-0.271276923076923	-0.283018181818182	-0.7549	-1.09682142857143	-0.5822375	-1.02248333333333
226	-0.704891666666667	-0.180889473684211	-0.58606	-0.10245	-0.229569230769231	-0.3832	-0.575438461538462	-1.18575714285714	-0.5508875	-1.07043333333333
227	-0.34535	-0.222444736842105	-0.545344	-0.35775	-0.338169230769231	-0.223927272727273	-0.588346153846154	-1.02145	-0.5581875	-1.02248333333333
228	-0.49845	-0.260744736842105	-0.537896	-0.3033	-0.395823076923077	-0.179763636363636	-0.584753846153846	-0.917971428571429	-0.5508875	-1.12533333333333
229	-0.489804166666667	-0.550252631578947	-0.54006	0.0757	-0.270130769230769	-0.215245454545455	-0.749107692307692	-1.10735	-0.5712	-1.62463333333333
230	-0.375416666666667	-0.181765789473684	-0.776032	-0.128275	-0.4039	-0.346627272727273	-0.602207692307692	-0.926735714285714	-0.605025	-1.62463333333333
231	-0.589916666666667	-0.349557894736842	-0.660444	-0.07945	-0.338784615384615	-0.305972727272727	-0.711369230769231	-0.768628571428571	-0.5581875	-1.01838333333333
232	-0.720895833333333	-0.315263157894737	-0.83872	0.066375	-0.184938461538462	-0.1666	-0.689876923076923	-0.970607142857143	-0.5712	-1.01838333333333
233	-0.341733333333333	-0.264773684210526	-0.474952	-0.42855	-0.304646153846154	-0.254390909090909	-0.818753846153846	-0.727857142857143	-0.5581875	-1.17328333333333
234	-0.426775	-0.412936842105263	-0.72092	0.064375	-0.221415384615385	-0.2332	-0.568738461538462	-0.928457142857143	-0.597725	-1.12533333333333
235	-0.515983333333333	-0.347492105263158	-0.764656	-0.099225	-0.412215384615385	-0.347218181818182	-0.756376923076923	-1.04927857142857	-0.5749375	-1.17328333333333
236	-0.630116666666667	-0.171302631578947	-0.673252	-0.8777	-0.119407692307692	-0.441545454545455	-0.853515384615385	-1.21746428571429	-0.5785	-1.12533333333333
237	-0.623691666666667	-0.301176315789474	-0.567148	0.01235	-0.268015384615385	-0.183881818181818	-0.786707692307692	-1.12787142857143	-0.5581875	-1.17328333333333
238	-0.6490625	-0.216389473684211	-0.52194	-0.1442	-0.275138461538462	-0.283772727272727	-0.774753846153846	-1.0443	-0.605025	-1.17328333333333
239	-0.414195833333333	-0.339976315789474	-0.660188	0.009125	-0.268076923076923	-0.276445454545455	-0.703738461538462	-1.11060714285714	-0.5749375	-1.02248333333333
240	-0.649029166666667	-0.198494736842105	-0.541092	-0.677975	-0.301769230769231	-0.189045454545455	-0.8836	-1.09847142857143	-0.5749375	-1.62463333333333
241	-0.4213125	-0.302986842105263	-0.601764	0.25575	0.0295	-0.189409090909091	-0.614584615384615	-1.02352142857143	-0.597725	-1.02248333333333
242	-0.528558333333333	-0.232992105263158	-0.580112	-0.60475	-0.165846153846154	-0.313972727272727	-0.478776923076923	-0.976785714285714	-0.5581875	-1.07043333333333
243	-0.67005	-0.450926315789474	-0.492704	-0.8777	-0.118861538461538	-0.335136363636364	-0.7722	-1.13630714285714	-0.597725	-1.52178333333333
244	-0.404408333333333	-0.371252631578947	-0.722524	-0.58155	-0.313446153846154	-0.264672727272727	-0.621776923076923	-1.06623571428571	-0.5785	-1.17328333333333
245	-0.404133333333333	-0.210560526315789	-0.832452	-0.9254	-0.295476923076923	-0.377863636363636	-0.619523076923077	-0.956428571428571	-0.605025	-1.12533333333333
246	-0.519295833333333	-0.204873684210526	-0.528492	-0.091325	-0.194846153846154	-0.334381818181818	-0.779453846153846	-1.04172857142857	-0.605025	-1.17328333333333
247	-0.5471625	-0.33331052631579	-0.571916	-0.934725	-0.398053846153846	-0.206645454545455	-0.736284615384615	-0.905535714285714	-0.597725	-1.52178333333333
248	-0.462729166666667	-0.170068421052632	-0.571568	-0.7597	-0.138846153846154	-0.222372727272727	-0.820984615384615	-0.976621428571429	-0.5581875	-1.52178333333333
249	-0.5956	-0.3428	-0.864408	0.2848	-0.164392307692308	-0.309218181818182	-0.938769230769231	-1.15164285714286	-0.5712	-1.02248333333333
250	-0.410625	-0.587328947368421	-0.669864	-0.404725	-0.401523076923077	-0.252263636363636	-0.578123076923077	-1.17405	-0.5508875	-1.01838333333333
251	-0.463745833333333	-0.211642105263158	-0.5296	0.01755	0.0333846153846154	-0.370172727272727	-0.726453846153846	-0.973014285714286	-0.5581875	-1.62463333333333
252	-0.671795833333333	-0.137407894736842	-0.882464	0.0696	-0.230707692307692	-0.340472727272727	-0.655607692307692	-0.855892857142857	-0.605025	-1.12123333333333
253	-0.5666375	-0.567957894736842	-0.668712	-0.6243	-0.377607692307692	-0.414672727272727	-0.798492307692308	-0.961107142857143	-0.5749375	-1.01838333333333
254	-0.490933333333333	-0.307668421052632	-0.531332	-0.22195	-0.225484615384615	-0.297327272727273	-0.7478	-0.686157142857143	-0.597725	-1.07043333333333
255	-0.405691666666667	-0.256636842105263	-0.548348	-0.710875	-0.314476923076923	-0.329345454545455	-0.686769230769231	-0.847142857142857	-0.5712	-1.07043333333333
256	-0.419008333333333	-0.358378947368421	-0.697928	-0.23185	-0.109469230769231	-0.235018181818182	-0.8253	-0.785021428571429	-0.5785	-1.02248333333333
257	-0.511291666666667	-0.361265789473684	-0.434376	0.273675	-0.392015384615385	-0.189045454545455	-0.758484615384615	-1.06885	-0.5785	-1.12123333333333
258	-0.744991666666667	-0.287578947368421	-0.455668	-0.70565	-0.470569230769231	-0.190163636363636	-0.872415384615385	-1.01704285714286	-0.5508875	-1.01838333333333
259	-0.579229166666667	-0.274473684210526	-0.564504	-0.72475	-0.335638461538462	-0.329345454545455	-0.551038461538462	-0.828171428571429	-0.5822375	-1.62463333333333
260	-0.501825	-0.0905263157894737	-0.737	0.279575	-0.282884615384615	-0.314727272727273	-0.618423076923077	-1.00480714285714	-0.5712	-1.01838333333333
261	-0.528845833333333	-0.49411052631579	-0.840764	-0.422675	-0.264315384615385	-0.328590909090909	-0.983684615384615	-0.880521428571429	-0.5581875	-1.17328333333333
262	-0.6514	-0.283415789473684	-0.52664	-0.70565	-0.147476923076923	-0.266654545454545	-0.681830769230769	-0.854828571428571	-0.5785	-1.02248333333333
263	-0.455754166666667	-0.443734210526316	-0.640392	-0.091325	-0.306153846153846	-0.322281818181818	-0.780584615384615	-0.876635714285714	-0.5712	-1.12533333333333
264	-0.592925	-0.124989473684211	-0.723388	0.009125	-0.157923076923077	-0.439363636363636	-0.735338461538461	-1.32940714285714	-0.597725	-1.12123333333333
265	-0.373820833333333	-0.445860526315789	-0.684284	-0.54655	-0.310161538461538	-0.409336363636364	-0.765784615384615	-0.984178571428571	-0.605025	-1.52178333333333
266	-0.488470833333333	-0.307342105263158	-0.572208	-0.128275	-0.225084615384615	-0.323572727272727	-0.668453846153846	-0.9017	-0.5581875	-1.02248333333333
267	-0.437354166666667	-0.4068	-0.576016	-0.24305	-0.51	-0.319927272727273	-0.707307692307692	-0.989157142857143	-0.5508875	-1.02248333333333
268	-0.5682625	-0.210381578947368	-0.690328	0.3467	-0.252484615384615	-0.217354545454545	-0.383353846153846	-1.18427857142857	-0.5785	-1.12123333333333
269	-0.478858333333333	-0.359334210526316	-0.53114	-0.733375	-0.2845	-0.231772727272727	-0.548269230769231	-0.830757142857143	-0.605025	-1.62463333333333
270	-0.537125	-0.432994736842105	-0.876956	0.01235	-0.334107692307692	-0.196736363636364	-0.638830769230769	-0.969421428571429	-0.5785	-1.52178333333333
271	-0.500079166666667	-0.257278947368421	-0.542156	0.38845	-0.136392307692308	-0.439363636363636	-0.772838461538462	-0.909385714285714	-0.5508875	-1.12123333333333
272	-0.491329166666667	-0.420647368421053	-0.671476	0.084875	-0.1676	-0.291554545454545	-0.606269230769231	-1.15463571428571	-0.5749375	-1.62463333333333
273	-0.548579166666667	-0.290781578947368	-0.507692	-0.068125	-0.189392307692308	-0.294990909090909	-0.545376923076923	-0.91985	-0.597725	-1.07043333333333
274	-0.655425	-0.1764	-0.62774	0.184375	-0.181069230769231	-0.221427272727273	-0.489	-0.773642857142857	-0.5581875	-1.12123333333333
275	-0.706404166666667	-0.233928947368421	-0.666996	0.0737	-0.0722230769230769	-0.223927272727273	-0.578507692307692	-1.14283571428571	-0.5785	-1.07043333333333
276	-0.424620833333333	-0.315813157894737	-0.513988	-0.375675	-0.298423076923077	-0.258081818181818	-0.670053846153846	-1.03566428571429	-0.5749375	-1.52178333333333
277	-0.602175	-0.247471052631579	-0.688888	-1.108775	-0.187207692307692	-0.1666	-0.758207692307692	-0.838135714285714	-0.5581875	-1.07043333333333
278	-0.553108333333333	-0.241502631578947	-0.788628	-0.10245	0.0703846153846154	-0.328590909090909	-0.779561538461539	-0.851092857142857	-0.5822375	-1.12533333333333
279	-0.679279166666667	-0.378436842105263	-0.715604	0.082875	-0.0567461538461538	-0.333145454545455	-0.539569230769231	-0.842735714285714	-0.605025	-1.02248333333333
280	-0.60085	-0.420073684210526	-0.564256	-0.557725	-0.385146153846154	-0.333145454545455	-0.607153846153846	-0.796178571428571	-0.597725	-1.07043333333333
281	-0.614333333333333	-0.170955263157895	-0.441088	-0.5043	-0.1586	-0.239772727272727	-0.709769230769231	-1.28301428571429	-0.5508875	-1.07043333333333
282	-0.512970833333333	-0.171723684210526	-0.605296	-0.710875	-0.454369230769231	-0.314727272727273	-0.852069230769231	-0.663421428571429	-0.5508875	-1.07043333333333
283	-0.483208333333333	-0.347789473684211	-0.714568	-0.242975	-0.292753846153846	-0.553072727272727	-0.767376923076923	-1.07828571428571	-0.5712	-1.01838333333333
284	-0.454379166666667	-0.396752631578947	-0.45536	-0.051775	-0.199238461538462	-0.436527272727273	-0.687123076923077	-1.08188571428571	-0.5712	-1.17328333333333
285	-0.776466666666667	-0.187910526315789	-0.75538	-0.733875	-0.107246153846154	-0.220790909090909	-0.486030769230769	-0.743278571428571	-0.5822375	-1.52178333333333
286	-0.73095	-0.29805	-0.623328	-1.050875	-0.390638461538462	-0.252263636363636	-0.598046153846154	-1.05282142857143	-0.5712	-1.01838333333333
287	-0.5896375	-0.461371052631579	-0.525884	-0.615875	-0.330553846153846	-0.339718181818182	-0.502653846153846	-0.79215	-0.5785	-1.01838333333333
288	-0.428379166666667	-0.131186842105263	-0.573748	-1.0541	-0.252092307692308	-0.365763636363636	-0.853015384615385	-0.702214285714286	-0.5581875	-1.12123333333333
289	-0.3692125	-0.454076315789474	-0.71124	-0.008275	-0.438607692307692	-0.178063636363636	-0.506092307692308	-1.00824285714286	-0.597725	-1.12123333333333
290	-0.6363	-0.156215789473684	-0.503056	-0.35185	-0.233746153846154	-0.2074	-0.725561538461538	-0.736921428571429	-0.5581875	-1.62463333333333
291	-0.657583333333333	-0.180528947368421	-0.84252	0.399575	0.0188076923076923	-0.323190909090909	-0.498553846153846	-1.03737857142857	-0.5508875	-1.02248333333333
292	-0.562675	-0.357128947368421	-0.76186	0.202875	0.0698	-0.335445454545455	-0.459361538461538	-1.09431428571429	-0.5712	-1.17328333333333
293	-0.514970833333333	-0.272871052631579	-0.769744	-0.049775	-0.0514846153846154	-0.4104	-0.802669230769231	-0.851092857142857	-0.5749375	-1.17328333333333
294	-0.738008333333333	-0.271155263157895	-0.571884	-0.44705	0.0842769230769231	-0.209572727272727	-0.492023076923077	-1.16307142857143	-0.5749375	-1.62463333333333
295	-0.549604166666667	-0.187842105263158	-0.55208	-0.5043	-0.241023076923077	-0.452063636363636	-0.893523076923077	-0.841271428571429	-0.5581875	-1.62463333333333
296	-0.330229166666667	-0.356326315789474	-0.693852	-0.696325	-0.206676923076923	-0.2332	-0.767646153846154	-0.969592857142857	-0.605025	-1.02248333333333
297	-0.458245833333333	-0.365871052631579	-0.69246	-0.2992	-0.358146153846154	-0.1787	-0.834807692307692	-0.870278571428571	-0.5749375	-1.02248333333333
298	-0.4584	-0.361615789473684	-0.607664	0.3467	-0.444992307692308	-0.453127272727273	-0.610815384615385	-0.744828571428571	-0.597725	-1.02248333333333
299	-0.5539125	-0.381739473684211	-0.571604	0.124625	-0.0923384615384615	-0.246718181818182	-0.550823076923077	-0.811628571428571	-0.5749375	-1.52178333333333
300	-0.664054166666667	-0.271305263157895	-0.75998	-0.81995	-0.0992615384615385	-0.206645454545455	-0.806484615384615	-1.043	-0.5508875	-1.17328333333333
301	-0.616820833333333	-0.187842105263158	-0.682968	-0.615875	-0.00240769230769232	-0.334281818181818	-0.737307692307692	-0.864628571428571	-0.5508875	-1.07043333333333
302	-0.585404166666667	-0.325721052631579	-0.756704	-0.851375	-0.228538461538462	-0.265736363636364	-0.627192307692308	-1.04853571428571	-0.5785	-1.12533333333333
303	-0.354441666666667	-0.319515789473684	-0.50226	-0.0262	-0.197761538461538	-0.439209090909091	-0.6413	-1.31305	-0.5785	-1.07043333333333
304	-0.642020833333333	-0.446618421052632	-0.531152	-0.35735	-0.226838461538462	-0.2816	-0.597923076923077	-1.23556428571429	-0.5822375	-1.02248333333333
305	-0.698120833333333	-0.368092105263158	-0.537824	-0.12305	-0.228169230769231	-0.270181818181818	-0.510607692307692	-0.974192857142857	-0.605025	-1.01838333333333
306	-0.694254166666667	-0.400494736842105	-0.369208	-0.049775	-0.318653846153846	-0.307090909090909	-0.640361538461538	-1.17857857142857	-0.5749375	-1.17328333333333
307	-0.666941666666667	-0.324215789473684	-0.325172	-0.613875	-0.306261538461538	-0.189409090909091	-0.665692307692308	-0.982628571428571	-0.5785	-1.62463333333333
308	-0.647720833333333	-0.359878947368421	-0.43946	-0.58155	-0.226923076923077	-0.182472727272727	-0.623715384615385	-0.87175	-0.597725	-1.01838333333333
309	-0.450608333333333	-0.284936842105263	-0.628588	0.399575	-0.185538461538462	-0.179763636363636	-0.674923076923077	-0.8383	-0.5712	-1.17328333333333
310	-0.647629166666667	-0.371976315789474	-0.729544	0.2287	-0.132707692307692	-0.595045454545455	-1.02336153846154	-0.915457142857143	-0.605025	-1.52178333333333
311	-0.404595833333333	-0.304363157894737	-0.548308	0.01555	-0.121823076923077	-0.210081818181818	-0.524223076923077	-0.956385714285714	-0.5749375	-1.12533333333333
312	-0.390466666666667	-0.244560526315789	-0.854676	-0.9361	-0.209792307692308	-0.1666	-0.777576923076923	-0.676914285714286	-0.605025	-1.12533333333333
313	-0.566866666666667	-0.287386842105263	-0.603432	-0.2992	-0.345192307692308	-0.263609090909091	-0.868976923076923	-0.777957142857143	-0.5822375	-1.07043333333333
314	-0.731170833333333	-0.112865789473684	-0.527572	0.279575	-0.259207692307692	-0.263609090909091	-0.584453846153846	-1.0532	-0.5822375	-1.52178333333333
315	-0.532391666666667	-0.488878947368421	-0.620676	-0.35535	-0.326523076923077	-0.370172727272727	-0.622461538461539	-0.963807142857143	-0.5785	-1.52178333333333
316	-0.45105	-0.350007894736842	-0.544944	-0.60475	-0.443784615384615	-0.226609090909091	-0.554153846153846	-0.944842857142857	-0.5785	-1.12533333333333
317	-0.708045833333333	-0.274573684210526	-0.749252	-0.543325	-0.285276923076923	-0.218109090909091	-0.578261538461538	-0.893114285714286	-0.5822375	-1.07043333333333
318	-0.698695833333333	-0.263839473684211	-0.785292	-0.47735	0.0562076923076923	-0.2651	-0.735784615384615	-1.02732857142857	-0.5822375	-1.07043333333333
319	-0.574216666666667	-0.348944736842105	-0.364108	-0.099225	-0.350976923076923	-0.3362	-0.652084615384615	-0.8625	-0.5749375	-1.02248333333333
320	-0.535016666666667	-0.397839473684211	-0.403176	-1.108775	-0.149376923076923	-0.520845454545455	-0.837638461538462	-1.14907142857143	-0.605025	-1.17328333333333
321	-0.581483333333333	-0.25045	-0.681424	-0.853375	-0.309061538461538	-0.340854545454545	-0.643384615384615	-1.16307142857143	-0.5581875	-1.02248333333333
322	-0.566866666666667	-0.378776315789474	-0.660792	-0.35535	-0.184415384615385	-0.285863636363636	-0.739092307692308	-0.820064285714286	-0.605025	-1.62463333333333
323	-0.576095833333333	-0.216847368421053	-0.468872	-0.099225	-0.3553	-0.223927272727273	-0.748123076923077	-1.19977857142857	-0.5822375	-1.52178333333333
324	-0.751333333333333	-0.220660526315789	-0.725516	-0.69955	-0.209923076923077	-0.306727272727273	-0.687192307692308	-0.825578571428571	-0.5822375	-1.12533333333333
325	-0.4282375	-0.335902631578947	-0.677332	-0.561825	-0.365469230769231	-0.296690909090909	-0.667453846153846	-0.988992857142857	-0.597725	-1.01838333333333
326	-0.454445833333333	-0.423105263157895	-0.6492	-0.928625	-0.379630769230769	-0.270936363636364	-0.750069230769231	-0.843021428571429	-0.5749375	-1.12533333333333
327	-0.50875	-0.227426315789474	-0.57612	0.01555	-0.296723076923077	-0.280845454545455	-0.560176923076923	-1.30992857142857	-0.5508875	-1.12123333333333
328	-0.323816666666667	-0.223757894736842	-0.673304	-0.128275	-0.290115384615385	-0.209572727272727	-0.842392307692308	-0.80765	-0.597725	-1.07043333333333
329	-0.447995833333333	-0.356423684210526	-0.714144	-0.0756	-0.303661538461538	-0.485027272727273	-0.678515384615385	-0.965442857142857	-0.5712	-1.12123333333333
330	-0.589425	-0.256623684210526	-0.51012	-0.707025	-0.195538461538462	-0.2994	-0.665307692307692	-0.743135714285714	-0.5822375	-1.01838333333333
331	-0.691420833333333	-0.288	-0.285488	-0.306525	-0.316492307692308	-0.421418181818182	-0.753053846153846	-0.868035714285714	-0.597725	-1.62463333333333
332	-0.558825	-0.376886842105263	-0.759764	-0.9254	-0.222046153846154	-0.232527272727273	-0.743838461538462	-0.991635714285714	-0.5712	-1.17328333333333
333	-0.519479166666667	-0.324223684210526	-0.6561	0.399575	-0.178946153846154	-0.272	-0.767138461538462	-1.01324285714286	-0.597725	-1.01838333333333
334	-0.6211625	-0.298468421052632	-0.553284	-0.424675	-0.345361538461538	-0.3074	-0.478953846153846	-0.933635714285714	-0.605025	-1.12123333333333
335	-0.518704166666667	-0.374357894736842	-0.610336	-1.108775	-0.0890846153846154	-0.306727272727273	-0.563461538461538	-0.998942857142857	-0.605025	-1.12533333333333
336	-0.5900875	-0.233957894736842	-0.51708	-0.1936	-0.204976923076923	-0.440118181818182	-0.7538	-1.05103571428571	-0.597725	-1.02248333333333
337	-0.422633333333333	-0.228647368421053	-0.566036	-0.6223	-0.350607692307692	-0.445127272727273	-0.512284615384615	-0.903835714285714	-0.5785	-1.12123333333333
338	-0.572904166666667	-0.234021052631579	-0.834784	-0.216725	-0.364707692307692	-0.313972727272727	-0.844976923076923	-0.9209	-0.5785	-1.52178333333333
339	-0.495816666666667	-0.261478947368421	-0.555692	-0.7577	-0.372969230769231	-0.240527272727273	-0.542	-0.985328571428571	-0.5785	-1.12123333333333
340	-0.6016375	-0.328744736842105	-0.725356	-0.810625	-0.3028	-0.254390909090909	-0.704753846153846	-0.841792857142857	-0.5785	-1.07043333333333
341	-0.392145833333333	-0.152418421052632	-0.495348	0.202875	-0.0943846153846154	-0.375872727272727	-0.747623076923077	-1.07051428571429	-0.5581875	-1.12533333333333
342	-0.450354166666667	-0.317186842105263	-0.6969	0.084875	-0.3264	-0.260081818181818	-0.7523	-0.947035714285714	-0.5581875	-1.17328333333333
343	-0.492245833333333	-0.100460526315789	-0.466168	-0.35735	-0.332615384615385	-0.450072727272727	-0.758215384615385	-0.841557142857143	-0.597725	-1.12123333333333
