Site	Disturbance_Conversion	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	RR
25	secondary	0	0	0	0	0	0	0	0	0	1	-0.6419
25	secondary	0	0	0	0	0	0	0	0	0	1	-0.2231
25	secondary	0	0	0	0	0	0	0	0	1	0	-0.7466
25	secondary	0	0	0	0	0	1	0	0	0	0	-0.3218
25	secondary	0	0	0	0	0	0	1	0	0	0	0.4404
25	secondary	0	0	0	0	0	0	0	0	1	0	-0.4611
25	secondary	0	0	0	0	0	1	0	0	0	0	-0.434
25	pasture	0	1	0	0	0	0	0	0	0	0	0.1852
25	pasture	0	1	0	0	0	0	0	0	0	0	-0.8899
25	pasture	0	1	0	0	0	0	0	0	0	0	-1.6094
25	pasture	0	1	0	0	0	0	0	0	0	0	0.3031
25	pasture	0	1	0	0	0	0	0	0	0	0	-0.3873
25	pasture	0	1	0	0	0	0	0	0	0	0	-2.6626
25	pasture	0	1	0	0	0	0	0	0	0	0	-5.2883
25	pasture	0	1	0	0	0	0	0	0	0	0	-0.3528
25	pasture	0	1	0	0	0	0	0	0	0	0	-2.0794
25	pasture	0	1	0	0	0	0	0	0	0	0	-1.0116
25	pasture	0	0	0	0	0	0	0	0	0	1	-2.9444
25	pasture	0	0	0	0	0	0	1	0	0	0	1.0393
25	pasture	0	0	0	0	0	1	0	0	0	0	-4.2627
26	secondary	1	0	0	0	0	0	0	0	0	0	-0.4818
26	secondary	1	0	0	0	0	0	0	0	0	0	0.244
26	secondary	1	0	0	0	0	0	0	0	0	0	-1.0527
26	secondary	1	0	0	0	0	0	0	0	0	0	-0.723
26	secondary	1	0	0	0	0	0	0	0	0	0	0.106
26	secondary	1	0	0	0	0	0	0	0	0	0	-1.3499
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.1995
27	secondary	0	1	0	0	0	0	0	0	0	0	0.8083
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.9787
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.1394
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.2461
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.2007
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.4663
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.4663
27	secondary	0	1	0	0	0	0	0	0	0	0	0.1054
27	secondary	0	1	0	0	0	0	0	0	0	0	-3.1355
27	secondary	0	1	0	0	0	0	0	0	0	0	1.7918
27	secondary	0	1	0	0	0	0	0	0	0	0	0.452
27	secondary	0	1	0	0	0	0	0	0	0	0	1.9459
27	secondary	0	1	0	0	0	0	0	0	0	0	0
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.8718
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.3863
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.2231
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.6931
27	secondary	0	1	0	0	0	0	0	0	0	0	1.6094
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.4626
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.2352
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.7293
27	secondary	0	1	0	0	0	0	0	0	0	0	0.0855
27	secondary	0	1	0	0	0	0	0	0	0	0	0.2966
27	secondary	0	1	0	0	0	0	0	0	0	0	-4.1141
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.3332
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.0658
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.4816
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.7885
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.3122
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.1787
27	secondary	0	1	0	0	0	0	0	0	0	0	1.0986
27	secondary	0	1	0	0	0	0	0	0	0	0	3.6109
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.5041
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.0986
27	secondary	0	1	0	0	0	0	0	0	0	0	2.3979
27	secondary	0	1	0	0	0	0	0	0	0	0	0
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.9459
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.6931
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.2877
27	secondary	0	1	0	0	0	0	0	0	0	0	0.2231
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.2231
27	secondary	0	1	0	0	0	0	0	0	0	0	0.6931
27	secondary	0	1	0	0	0	0	0	0	0	0	0
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.2164
27	secondary	0	1	0	0	0	0	0	0	0	0	-1.0622
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.8681
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.6187
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.9516
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.1568
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.5512
27	secondary	0	1	0	0	0	0	0	0	0	0	-0.5747
28	secondary	0	1	0	0	0	0	0	0	0	0	3.7469
28	secondary	0	1	0	0	0	0	0	0	0	0	0.6209
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.585
28	secondary	0	1	0	0	0	0	0	0	0	0	1.1173
28	secondary	0	1	0	0	0	0	0	0	0	0	1.0639
28	secondary	0	1	0	0	0	0	0	0	0	0	-1.2673
28	secondary	0	1	0	0	0	0	0	0	0	0	0.6604
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.6896
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.4223
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.2179
28	secondary	0	1	0	0	0	0	0	0	0	0	0
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.2877
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.7295
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.2877
28	secondary	0	1	0	0	0	0	0	0	0	0	0.7802
28	secondary	0	1	0	0	0	0	0	0	0	0	0
28	secondary	0	1	0	0	0	0	0	0	0	0	0
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.7855
28	secondary	0	1	0	0	0	0	0	0	0	0	-1.0986
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.513
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.8006
28	secondary	0	1	0	0	0	0	0	0	0	0	0.8388
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.2181
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.8763
28	secondary	0	1	0	0	0	0	0	0	0	0	-1.4495
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.6776
28	secondary	0	1	0	0	0	0	0	0	0	0	-1.0986
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.8473
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.619
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.2007
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.1201
28	secondary	0	1	0	0	0	0	0	0	0	0	1.0986
28	secondary	0	1	0	0	0	0	0	0	0	0	0.8473
28	secondary	0	1	0	0	0	0	0	0	0	0	0.9445
28	secondary	0	1	0	0	0	0	0	0	0	0	1.0986
28	secondary	0	1	0	0	0	0	0	0	0	0	2.9444
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.6349
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.5108
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.5447
28	secondary	0	1	0	0	0	0	0	0	0	0	NA
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.5798
28	secondary	0	1	0	0	0	0	0	0	0	0	-0.4463
29	secondary	0	0	0	1	0	0	0	0	0	0	-0.1542
29	secondary	0	0	0	1	0	0	0	0	0	0	-0.2657
29	secondary	0	0	0	1	0	0	0	0	0	0	0.0642
29	secondary	0	0	0	1	0	0	0	0	0	0	0.1238
29	secondary	0	0	0	1	0	0	0	0	0	0	-0.0147
29	secondary	0	0	0	1	0	0	0	0	0	0	0.2195
29	secondary	0	0	0	1	0	0	0	0	0	0	0.452
29	secondary	0	0	0	1	0	0	0	0	0	0	0.2097
29	secondary	0	0	0	1	0	0	0	0	0	0	0.6229
29	secondary	0	0	0	1	0	0	0	0	0	0	0.0818
29	secondary	0	0	0	1	0	0	0	0	0	0	-0.0088
29	secondary	0	0	0	1	0	0	0	0	0	0	-0.1051
30	secondary	0	1	0	0	0	0	0	0	0	0	0.9621
30	secondary	0	1	0	0	0	0	0	0	0	0	-0.4915
30	secondary	0	1	0	0	0	0	0	0	0	0	1.2993
30	secondary	0	1	0	0	0	0	0	0	0	0	-0.7333
31	secondary	0	0	0	0	1	0	0	0	0	0	0.2917
31	secondary	0	0	0	0	1	0	0	0	0	0	0.4206
31	secondary	0	0	0	0	1	0	0	0	0	0	0.2329
31	secondary	0	0	0	0	0	0	0	0	1	0	-0.1098
31	secondary	0	0	0	0	0	1	0	0	0	0	-0.488
31	secondary	0	0	0	0	0	0	1	0	0	0	-2.3058
31	secondary	0	0	0	0	0	0	0	0	0	1	-0.3758
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.1413
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.7655
32	secondary	0	0	0	1	0	0	0	0	0	0	-1.1061
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.8778
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.1304
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.0299
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.0224
32	secondary	0	0	0	1	0	0	0	0	0	0	-0.1507
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.3497
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.4468
33	secondary	1	0	0	0	0	0	0	0	0	0	0.0685
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.3396
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.6235
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.2395
33	secondary	1	0	0	0	0	0	0	0	0	0	-5.2423
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.6552
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.8218
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.2559
33	secondary	1	0	0	0	0	0	0	0	0	0	-4.1109
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.4159
33	secondary	1	0	0	0	0	0	0	0	0	0	-4.5491
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.4729
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.4504
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.2019
33	secondary	1	0	0	0	0	0	0	0	0	0	-2.7246
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.4671
33	secondary	1	0	0	0	0	0	0	0	0	0	-5.2423
33	secondary	1	0	0	0	0	0	0	0	0	0	-2.166
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.9204
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.3131
33	secondary	1	0	0	0	0	0	0	0	0	0	-4.1109
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.5212
33	secondary	1	0	0	0	0	0	0	0	0	0	-4.326
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.7797
33	secondary	1	0	0	0	0	0	0	0	0	0	-2.8367
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.2559
33	secondary	1	0	0	0	0	0	0	0	0	0	-2.5014
33	secondary	1	0	0	0	0	0	0	0	0	0	-1.1927
33	secondary	1	0	0	0	0	0	0	0	0	0	-0.1439
34	secondary	0	1	0	0	0	0	0	0	0	0	-0.0898
34	secondary	0	1	0	0	0	0	0	0	0	0	0.1408
34	pasture	0	1	0	0	0	0	0	0	0	0	-0.3402
34	pasture	0	1	0	0	0	0	0	0	0	0	0
35	secondary	1	0	0	0	0	0	0	0	0	0	-0.2293
35	secondary	1	0	0	0	0	0	0	0	0	0	-0.4975
35	secondary	0	0	0	0	0	0	0	0	1	0	-0.4018
35	secondary	0	0	0	0	0	0	0	0	1	0	-0.311
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.6636
36	secondary	0	1	0	0	0	0	0	0	0	0	-0.8955
36	secondary	0	1	0	0	0	0	0	0	0	0	-1.7918
36	secondary	0	1	0	0	0	0	0	0	0	0	-1.2775
36	secondary	0	1	0	0	0	0	0	0	0	0	1.3779
36	secondary	0	1	0	0	0	0	0	0	0	0	1.9924
36	secondary	0	0	0	0	0	1	0	0	0	0	-1.2809
36	secondary	0	0	0	0	0	0	0	0	1	0	-1.7198
36	secondary	1	0	0	0	0	0	0	0	0	0	-1.3712
36	secondary	0	0	0	0	0	0	0	0	0	1	-0.7707
36	secondary	0	0	0	0	0	0	0	0	0	1	-0.5281
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.5934
36	secondary	0	1	0	0	0	0	0	0	0	0	-1.5588
36	secondary	0	1	0	0	0	0	0	0	0	0	-3.2045
36	secondary	0	1	0	0	0	0	0	0	0	0	-2.3258
36	secondary	0	1	0	0	0	0	0	0	0	0	1.9694
36	secondary	0	1	0	0	0	0	0	0	0	0	1.8281
36	secondary	0	0	0	0	0	1	0	0	0	0	-0.8943
36	secondary	0	0	0	0	0	0	0	0	1	0	-1.9021
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.9491
36	secondary	0	0	0	0	0	0	0	0	0	1	-0.5284
36	secondary	0	0	0	0	0	0	0	0	0	1	-0.3314
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.212
36	secondary	0	1	0	0	0	0	0	0	0	0	-0.3666
36	secondary	0	1	0	0	0	0	0	0	0	0	-1.3892
36	secondary	0	1	0	0	0	0	0	0	0	0	-0.7412
36	secondary	0	1	0	0	0	0	0	0	0	0	0.7885
36	secondary	0	1	0	0	0	0	0	0	0	0	1.8803
36	secondary	0	0	0	0	0	1	0	0	0	0	-0.1823
36	secondary	0	0	0	0	0	0	0	0	1	0	-0.5411
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.0247
36	secondary	0	0	0	0	0	0	0	0	0	1	0.1172
36	secondary	0	0	0	0	0	0	0	0	0	1	0.4106
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.2642
36	secondary	0	1	0	0	0	0	0	0	0	0	-0.6154
36	secondary	0	1	0	0	0	0	0	0	0	0	-1.4615
36	secondary	0	1	0	0	0	0	0	0	0	0	-1.1219
36	secondary	0	1	0	0	0	0	0	0	0	0	1.2528
36	secondary	0	1	0	0	0	0	0	0	0	0	1.8803
36	secondary	0	0	0	0	0	1	0	0	0	0	-0.0882
36	secondary	0	0	0	0	0	0	0	0	1	0	-0.6399
36	secondary	1	0	0	0	0	0	0	0	0	0	-0.4318
36	secondary	0	0	0	0	0	0	0	0	0	1	0.0949
36	secondary	0	0	0	0	0	0	0	0	0	1	-0.1082
36	pasture	1	0	0	0	0	0	0	0	0	0	-1.2698
36	pasture	0	1	0	0	0	0	0	0	0	0	-2.0894
36	pasture	0	1	0	0	0	0	0	0	0	0	-3.0388
36	pasture	0	1	0	0	0	0	0	0	0	0	0.9555
36	pasture	0	1	0	0	0	0	0	0	0	0	1.7228
36	pasture	1	0	0	0	0	0	0	0	0	0	-2.1972
36	pasture	0	0	0	0	0	0	0	0	0	1	-0.102
36	pasture	0	0	0	0	0	0	0	0	0	1	-0.7191
37	open	0	0	0	0	0	0	0	0	1	0	NA
37	open	0	0	0	0	0	0	0	0	1	0	NA
37	open	0	0	0	0	0	0	0	0	1	0	NA
37	secondary	0	0	0	0	0	0	0	0	1	0	-0.0207
37	open	0	0	0	0	0	0	0	0	1	0	NA
37	open	0	0	0	0	0	0	0	0	1	0	NA
37	open	0	0	0	0	0	0	0	0	1	0	-1.1416
37	secondary	0	0	0	0	0	0	0	0	1	0	-0.1222
37	open	0	0	0	0	0	1	0	0	0	0	NA
37	open	0	0	0	0	0	1	0	0	0	0	NA
37	open	0	0	0	0	0	1	0	0	0	0	NA
37	secondary	0	0	0	0	0	1	0	0	0	0	0.1354
37	open	0	0	0	0	0	1	0	0	0	0	NA
37	open	0	0	0	0	0	1	0	0	0	0	NA
37	open	0	0	0	0	0	1	0	0	0	0	-0.0622
37	secondary	0	0	0	0	0	1	0	0	0	0	-0.0925
37	open	1	0	0	0	0	0	0	0	0	0	0.0541
37	open	1	0	0	0	0	0	0	0	0	0	0.0541
37	open	1	0	0	0	0	0	0	0	0	0	0.2451
37	secondary	1	0	0	0	0	0	0	0	0	0	0
37	open	1	0	0	0	0	0	0	0	0	0	-2.5257
37	open	1	0	0	0	0	0	0	0	0	0	-1.6094
37	open	1	0	0	0	0	0	0	0	0	0	-1.4271
37	secondary	1	0	0	0	0	0	0	0	0	0	-0.6539
37	open	1	0	0	0	0	0	0	0	0	0	0.6931
37	open	1	0	0	0	0	0	0	0	0	0	0.5878
37	open	1	0	0	0	0	0	0	0	0	0	1.7918
37	secondary	1	0	0	0	0	0	0	0	0	0	NA
37	open	1	0	0	0	0	0	0	0	0	0	NA
37	open	1	0	0	0	0	0	0	0	0	0	-3.0204
37	open	1	0	0	0	0	0	0	0	0	0	-1.9218
37	secondary	1	0	0	0	0	0	0	0	0	0	-0.076
37	open	1	0	0	0	0	0	0	0	0	0	-1.4508
37	open	1	0	0	0	0	0	0	0	0	0	-0.2877
37	open	1	0	0	0	0	0	0	0	0	0	-0.2671
37	secondary	1	0	0	0	0	0	0	0	0	0	-0.2671
38	secondary	0	1	0	0	0	0	0	0	0	0	0.2076
38	secondary	0	1	0	0	0	0	0	0	0	0	-0.08
38	secondary	0	1	0	0	0	0	0	0	0	0	0
38	secondary	0	1	0	0	0	0	0	0	0	0	-0.2624
38	secondary	0	1	0	0	0	0	0	0	0	0	-0.1671
38	secondary	0	1	0	0	0	0	0	0	0	0	0.1178
38	secondary	0	1	0	0	0	0	0	0	0	0	0.1178
38	secondary	0	1	0	0	0	0	0	0	0	0	0.4855
38	secondary	0	1	0	0	0	0	0	0	0	0	0.2231
38	secondary	0	1	0	0	0	0	0	0	0	0	0.4055
38	pasture	0	1	0	0	0	0	0	0	0	0	-0.2231
38	pasture	0	1	0	0	0	0	0	0	0	0	NA
38	secondary	0	1	0	0	0	0	0	0	0	0	NA
38	pasture	0	1	0	0	0	0	0	0	0	0	-0.2231
38	secondary	0	1	0	0	0	0	0	0	0	0	NA
38	secondary	0	1	0	0	0	0	0	0	0	0	1.4351
38	secondary	0	1	0	0	0	0	0	0	0	0	0.6931
38	secondary	0	1	0	0	0	0	0	0	0	0	0.7885
38	secondary	0	1	0	0	0	0	0	0	0	0	0.47
38	secondary	0	1	0	0	0	0	0	0	0	0	0.6931
38	pasture	0	1	0	0	0	0	0	0	0	0	0.1431
38	pasture	0	1	0	0	0	0	0	0	0	0	0.4055
38	pasture	0	1	0	0	0	0	0	0	0	0	1.2238
38	pasture	0	1	0	0	0	0	0	0	0	0	0.7732
38	pasture	0	1	0	0	0	0	0	0	0	0	-1.7918
38	pasture	0	1	0	0	0	0	0	0	0	0	0.1112
38	pasture	0	1	0	0	0	0	0	0	0	0	-0.6931
39	secondary	1	0	0	0	0	0	0	0	0	0	-0.2513
39	secondary	1	0	0	0	0	0	0	0	0	0	0.0576
39	secondary	1	0	0	0	0	0	0	0	0	0	0.0818
39	secondary	1	0	0	0	0	0	0	0	0	0	-0.0377
40	open	0	0	0	0	0	0	1	0	0	0	-0.7478
40	open	0	0	0	0	0	0	0	1	0	0	NA
40	open	0	0	1	0	0	0	0	0	0	0	0.3145
40	open	0	0	1	0	0	0	0	0	0	0	0.2725
40	open	0	0	1	0	0	0	0	0	0	0	0.0645
40	open	0	0	1	0	0	0	0	0	0	0	NA
40	open	0	0	1	0	0	0	0	0	0	0	-0.5108
40	open	0	0	1	0	0	0	0	0	0	0	-0.0451
40	open	0	0	1	0	0	0	0	0	0	0	0
40	open	0	0	1	0	0	0	0	0	0	0	-0.6931
40	open	0	0	1	0	0	0	0	0	0	0	NA
40	open	0	0	1	0	0	0	0	0	0	0	0.265
40	open	1	0	0	0	0	0	0	0	0	0	-0.3577
40	open	1	0	0	0	0	0	0	0	0	0	0.2204
40	open	1	0	0	0	0	0	0	0	0	0	1.4069
40	open	1	0	0	0	0	0	0	0	0	0	0.4439
40	open	1	0	0	0	0	0	0	0	0	0	-0.0513
40	open	1	0	0	0	0	0	0	0	0	0	-0.3365
40	open	1	0	0	0	0	0	0	0	0	0	-0.1651
40	open	1	0	0	0	0	0	0	0	0	0	0.0465
40	open	1	0	0	0	0	0	0	0	0	0	-0.7397
40	open	0	0	0	0	0	1	0	0	0	0	-0.7472
40	open	0	0	0	0	0	1	0	0	0	0	0.069
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.3857
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.9909
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.1366
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.0625
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.635
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.1317
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.0211
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.6592
41	secondary	0	1	0	0	0	0	0	0	0	0	0.2564
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.0395
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.1323
41	secondary	0	1	0	0	0	0	0	0	0	0	-0.0917
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.1967
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.452
42	selectively_logged	0	0	0	0	0	0	1	0	0	0	0.2492
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.2789
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.9163
42	selectively_logged	0	0	0	0	0	0	0	1	0	0	0
42	selectively_logged	0	0	0	0	0	1	0	0	0	0	-0.0335
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.169
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.0126
42	selectively_logged	0	0	0	0	0	0	0	0	0	1	-0.1001
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.452
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-1.0352
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.3733
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	-0.087
42	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.0165
42	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.1249
42	secondary	0	0	0	1	0	0	0	0	0	0	0.755
42	secondary	0	0	0	0	1	0	0	0	0	0	0.3613
42	secondary	0	0	0	0	1	0	0	0	0	0	0.2877
42	secondary	0	0	0	1	0	0	0	0	0	0	0.2744
42	secondary	0	0	0	1	0	0	0	0	0	0	0.539
42	secondary	0	1	0	0	0	0	0	0	0	0	-0.4923
42	secondary	0	1	0	0	0	0	0	0	0	0	-0.2391
42	secondary	0	1	0	0	0	0	0	0	0	0	0.665
42	secondary	0	1	0	0	0	0	0	0	0	0	-1.1632
42	secondary	0	1	0	0	0	0	0	0	0	0	-0.3747
42	secondary	0	1	0	0	0	0	0	0	0	0	0.0408
42	secondary	0	1	0	0	0	0	0	0	0	0	0.3646
42	secondary	0	1	0	0	0	0	0	0	0	0	1.204
42	secondary	0	1	0	0	0	0	0	0	0	0	-0.2231
42	secondary	0	1	0	0	0	0	0	0	0	0	-0.5534
42	secondary	0	0	0	0	0	1	0	0	0	0	-1.4733
42	secondary	0	0	0	0	0	1	0	0	0	0	-0.0126
42	secondary	0	0	0	0	0	1	0	0	0	0	-1.0986
43	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.3361
43	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.1846
43	shaded_plantation	0	0	0	0	1	0	0	0	0	0	1.5244
43	shaded_plantation	0	0	0	0	1	0	0	0	0	0	0.4895
43	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.0233
43	shaded_plantation	0	0	0	0	1	0	0	0	0	0	0.1353
44	secondary	0	0	0	0	0	0	0	0	1	0	-0.6109
44	secondary	0	0	0	0	0	0	0	0	1	0	-0.1996
44	secondary	0	0	0	0	0	0	0	0	1	0	-0.1996
44	secondary	0	0	0	0	0	0	0	1	0	0	-2.008
44	secondary	0	0	0	0	0	0	0	1	0	0	-0.8866
44	secondary	0	0	0	0	0	0	0	1	0	0	-0.5311
44	secondary	0	0	0	0	0	0	0	1	0	0	-0.5713
44	secondary	0	0	0	0	0	0	1	0	0	0	-0.2267
44	secondary	0	0	0	0	0	0	1	0	0	0	0.4164
44	secondary	0	0	0	0	0	0	1	0	0	0	0.1739
44	secondary	0	0	0	0	0	0	1	0	0	0	0.0881
44	secondary	0	0	0	0	0	0	1	0	0	0	0.0737
44	secondary	0	0	0	0	0	0	1	0	0	0	0.2723
44	secondary	0	0	0	0	0	0	1	0	0	0	0.3471
44	secondary	0	0	0	0	0	0	1	0	0	0	0.0521
44	secondary	0	0	0	0	0	0	1	0	0	0	-1.2153
44	secondary	0	0	0	0	0	0	1	0	0	0	-0.3458
44	secondary	0	0	0	0	0	0	1	0	0	0	0
44	secondary	0	0	0	0	0	0	1	0	0	0	0.1197
44	secondary	1	0	0	0	0	0	0	0	0	0	-1.6472
44	secondary	1	0	0	0	0	0	0	0	0	0	-0.7081
44	secondary	1	0	0	0	0	0	0	0	0	0	-0.2902
44	secondary	1	0	0	0	0	0	0	0	0	0	0.0576
44	secondary	0	0	0	0	0	0	1	0	0	0	0.2767
44	secondary	0	0	0	0	0	0	1	0	0	0	0.175
44	secondary	0	0	0	0	0	0	1	0	0	0	0.1817
44	secondary	0	0	0	0	0	0	1	0	0	0	0.1817
44	secondary	1	0	0	0	0	0	0	0	0	0	0.5574
44	secondary	1	0	0	0	0	0	0	0	0	0	-0.2521
44	secondary	1	0	0	0	0	0	0	0	0	0	-0.5713
44	secondary	1	0	0	0	0	0	0	0	0	0	-0.0316
45	secondary	1	0	0	0	0	0	0	0	0	0	-1.077
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.1461
45	secondary	1	0	0	0	0	0	0	0	0	0	-0.3013
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.1328
45	secondary	1	0	0	0	0	0	0	0	0	0	-0.9959
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.0979
45	secondary	1	0	0	0	0	0	0	0	0	0	-2.8973
45	secondary	1	0	0	0	0	0	0	0	0	0	1.9045
45	secondary	1	0	0	0	0	0	0	0	0	0	-2.2732
45	secondary	1	0	0	0	0	0	0	0	0	0	0.2746
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-1.9808
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	1.9986
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-1.5041
45	shaded_plantation	1	0	0	0	0	0	0	0	0	0	1.2233
45	secondary	0	1	0	0	0	0	0	0	0	0	-0.5434
45	secondary	0	1	0	0	0	0	0	0	0	0	1.4098
45	secondary	0	1	0	0	0	0	0	0	0	0	-0.3765
45	secondary	0	1	0	0	0	0	0	0	0	0	0.6007
45	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.049
45	shaded_plantation	0	1	0	0	0	0	0	0	0	0	1.6682
45	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-0.7834
45	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.4933
45	secondary	0	0	0	0	1	0	0	0	0	0	-0.2312
45	secondary	0	0	0	0	1	0	0	0	0	0	2.2254
45	secondary	0	0	0	0	1	0	0	0	0	0	0.0313
45	secondary	0	0	0	0	1	0	0	0	0	0	0.7331
45	shaded_plantation	0	0	0	0	1	0	0	0	0	0	-0.1261
45	shaded_plantation	0	0	0	0	1	0	0	0	0	0	1.8559
